PLAYER_1,PLAYER_2,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,MIN,OFF_RATING,DEF_RATING,NET_RATING,PACE,TS_PCT,FTA_RATE,TM_AST_PCT,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT_MR,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_PAINT,PCT_AST_FGM,PCT_UAST_FGM,OPP_FG3_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,SCORING_EDGE_WEIGHT
203828,1628244,-203828-1628244-,S. Dolson - S. Whitcomb,1611661313,NYL,328.7,93.9,106.5,-12.5,98.06,0.578,0.253,0.732,0.543,0.457,0.06,0.079,0.154,0.399,0.732,0.268,0.35,0.496,0.313,0.131,0.648007301490721
203828,1629546,-203828-1629546-,S. Dolson - M. Johannes,1611661313,NYL,325.1,100.3,102.3,-2.0,96.94,0.561,0.222,0.736,0.541,0.459,0.096,0.081,0.147,0.355,0.736,0.264,0.342,0.489,0.246,0.14,0.7382343894186404
1628278,1628899,-1628278-1628899-,S. Walker-Kimbrough - M. Hines-Allen,1611661322,WAS,323.8,92.6,92.7,-0.1,98.07,0.518,0.258,0.645,0.665,0.335,0.095,0.103,0.175,0.408,0.645,0.355,0.373,0.488,0.232,0.186,0.7998764669549104
203866,1630112,-203866-1630112-,K. Thornton - T. Harris,1611661321,DAL,323.1,98.0,107.8,-9.9,95.15,0.54,0.297,0.682,0.684,0.316,0.121,0.116,0.205,0.413,0.682,0.318,0.369,0.546,0.261,0.165,0.5601980810894459
202250,1627668,-202250-1627668-,T. Charles - B. Stewart,1611661328,SEA,323.1,114.7,96.4,18.3,98.43,0.6,0.193,0.736,0.645,0.355,0.085,0.18,0.124,0.45,0.736,0.264,0.314,0.49,0.221,0.176,1.13587124729186
201896,202259,-201896-202259-,B. January - E. Prince,1611661328,SEA,317.9,90.5,99.5,-9.0,96.1,0.521,0.241,0.737,0.632,0.368,0.159,0.091,0.167,0.338,0.737,0.263,0.321,0.472,0.286,0.168,0.5630701478452343
203823,1628279,-203823-1628279-,C. Ogwumike - B. Sykes,1611661320,LAS,316.4,95.0,96.2,-1.2,99.61,0.518,0.282,0.672,0.757,0.243,0.096,0.115,0.181,0.497,0.672,0.328,0.337,0.511,0.297,0.221,0.8122629582806574
201896,1627668,-201896-1627668-,B. January - B. Stewart,1611661328,SEA,316.3,96.7,90.6,6.1,98.88,0.536,0.263,0.785,0.619,0.381,0.129,0.127,0.17,0.363,0.785,0.215,0.292,0.467,0.234,0.203,0.8883970913689535
1628277,1631007,-1628277-1631007-,A. Gray - V. Burton,1611661321,DAL,311.9,107.3,96.4,11.0,93.97,0.547,0.351,0.638,0.709,0.291,0.121,0.14,0.219,0.428,0.638,0.362,0.352,0.521,0.293,0.217,0.5065726194293043
201496,1628922,-201496-1628922-,C. Parker - A. Stevens,1611661329,CHI,310.8,102.0,95.9,6.1,98.53,0.544,0.202,0.7,0.641,0.359,0.105,0.142,0.145,0.465,0.7,0.3,0.317,0.491,0.186,0.164,0.8976833976833977
1628927,1631089,-1628927-1631089-,V. Vivians - D. Henderson,1611661325,IND,310.0,86.6,108.8,-22.2,101.1,0.466,0.258,0.622,0.678,0.322,0.134,0.092,0.198,0.388,0.622,0.378,0.301,0.516,0.389,0.161,0.6645161290322581
1628909,1631089,-1628909-1631089-,K. Mitchell - D. Henderson,1611661325,IND,309.8,92.6,114.4,-21.7,102.71,0.501,0.26,0.671,0.681,0.319,0.114,0.104,0.169,0.42,0.671,0.329,0.419,0.562,0.349,0.171,0.8747579083279535
1628899,1631022,-1628899-1631022-,M. Hines-Allen - S. Austin,1611661322,WAS,309.6,102.1,96.5,5.6,96.04,0.564,0.272,0.719,0.672,0.328,0.101,0.076,0.152,0.396,0.719,0.281,0.363,0.524,0.204,0.203,0.8914728682170542
1629481,1630112,-1629481-1630112-,A. Ogunbowale - T. Harris,1611661321,DAL,308.0,97.9,102.9,-5.0,97.24,0.522,0.269,0.63,0.636,0.364,0.12,0.11,0.183,0.38,0.63,0.37,0.325,0.518,0.306,0.166,0.9090909090909091
202658,1631083,-202658-1631083-,D. Robinson - E. Engstler,1611661325,IND,306.5,96.4,107.0,-10.6,100.14,0.492,0.218,0.598,0.727,0.273,0.147,0.116,0.145,0.434,0.598,0.402,0.417,0.532,0.338,0.18,0.5872756933115824
1628881,1631009,-1628881-1631009-,M. Billings - R. Howard,1611661330,ATL,303.9,93.8,97.3,-3.5,100.15,0.508,0.201,0.583,0.697,0.303,0.165,0.134,0.141,0.437,0.583,0.417,0.398,0.522,0.34,0.207,0.7996051332675223
204296,1630101,-204296-1630101-,R. Allen - C. Dangerfield,1611661313,NYL,303.4,96.5,94.7,1.9,95.41,0.533,0.229,0.718,0.624,0.376,0.096,0.116,0.173,0.438,0.718,0.282,0.308,0.453,0.265,0.16,0.6196440342781807
1628244,1630446,-1628244-1630446-,S. Whitcomb - M. Onyenwere,1611661313,NYL,302.5,99.4,96.7,2.7,100.51,0.558,0.289,0.703,0.57,0.43,0.077,0.117,0.188,0.332,0.703,0.297,0.351,0.463,0.374,0.17,0.7206611570247934
203833,204329,-203833-204329-,C. Gray - K. Stokes,1611661319,LVA,301.7,108.4,95.0,13.4,98.4,0.585,0.296,0.615,0.624,0.376,0.157,0.125,0.19,0.35,0.615,0.385,0.332,0.477,0.196,0.177,0.7524030493868081
203822,1630389,-203822-1630389-,R. Gardner - D. Evans,1611661329,CHI,301.3,95.6,103.1,-7.5,97.35,0.552,0.221,0.65,0.648,0.352,0.11,0.126,0.155,0.441,0.65,0.35,0.336,0.496,0.246,0.142,0.7500829737802854
201913,1630462,-201913-1630462-,K. Vaughn - A. McDonald,1611661330,ATL,300.8,91.6,88.1,3.5,102.2,0.509,0.321,0.57,0.655,0.345,0.116,0.114,0.223,0.375,0.57,0.43,0.328,0.457,0.325,0.191,0.694813829787234
203822,1627700,-203822-1627700-,R. Gardner - J. Allemand,1611661329,CHI,300.8,101.3,102.7,-1.4,101.41,0.582,0.262,0.742,0.714,0.286,0.113,0.131,0.172,0.481,0.742,0.258,0.301,0.505,0.253,0.152,0.6150265957446809
203399,1628278,-203399-1628278-,E. Delle Donne - S. Walker-Kimbrough,1611661322,WAS,299.2,104.4,87.2,17.3,98.9,0.557,0.29,0.654,0.684,0.316,0.135,0.093,0.192,0.424,0.654,0.346,0.338,0.466,0.265,0.18,0.9625668449197862
1627671,1627672,-1627671-1627672-,R. Banham - A. Powers,1611661324,MIN,299.1,91.4,97.8,-6.4,103.03,0.526,0.346,0.654,0.701,0.299,0.169,0.105,0.218,0.375,0.654,0.346,0.353,0.504,0.257,0.154,0.9361417586091607
201896,204319,-201896-204319-,B. January - J. Loyd,1611661328,SEA,298.9,95.5,92.2,3.3,100.12,0.517,0.243,0.714,0.658,0.342,0.135,0.133,0.17,0.401,0.714,0.286,0.337,0.491,0.207,0.206,0.779524924723988
203822,1627674,-203822-1627674-,R. Gardner - K. Copper,1611661329,CHI,295.4,101.8,95.2,6.6,100.73,0.581,0.34,0.683,0.704,0.296,0.103,0.151,0.199,0.478,0.683,0.317,0.308,0.454,0.239,0.158,0.9275558564658092
203823,1629478,-203823-1629478-,C. Ogwumike - K. Samuelson,1611661320,LAS,294.2,96.4,102.8,-6.3,100.6,0.531,0.241,0.69,0.738,0.262,0.108,0.104,0.155,0.481,0.69,0.31,0.353,0.542,0.306,0.205,0.7002039428959892
204329,1628276,-204329-1628276-,K. Stokes - K. Plum,1611661319,LVA,291.1,106.9,94.5,12.3,101.83,0.577,0.288,0.616,0.612,0.388,0.131,0.164,0.188,0.373,0.616,0.384,0.363,0.477,0.247,0.17,0.8450704225352113
1628279,1631135,-1628279-1631135-,B. Sykes - O. Nelson-Ododa,1611661320,LAS,291.0,86.1,100.5,-14.4,99.28,0.482,0.242,0.596,0.787,0.213,0.127,0.144,0.187,0.531,0.596,0.404,0.356,0.514,0.304,0.185,0.7869415807560137
1628922,1630389,-1628922-1630389-,A. Stevens - D. Evans,1611661329,CHI,289.5,97.3,100.0,-2.7,98.0,0.554,0.237,0.662,0.644,0.356,0.108,0.124,0.159,0.436,0.662,0.338,0.295,0.484,0.251,0.147,0.8359240069084629
201480,1627671,-201480-1627671-,S. Fowles - R. Banham,1611661324,MIN,289.4,94.4,96.3,-1.9,99.93,0.528,0.288,0.703,0.707,0.293,0.122,0.11,0.178,0.449,0.703,0.297,0.314,0.469,0.252,0.152,0.85348997926745
1627676,1631089,-1627676-1631089-,T. Mitchell - D. Henderson,1611661325,IND,287.5,89.2,106.9,-17.6,101.41,0.484,0.297,0.632,0.699,0.301,0.145,0.123,0.197,0.401,0.632,0.368,0.329,0.521,0.267,0.18,0.7060869565217391
1629497,1631007,-1629497-1631007-,M. Mabrey - V. Burton,1611661321,DAL,286.7,101.8,100.7,1.1,95.2,0.512,0.351,0.629,0.715,0.285,0.135,0.123,0.224,0.417,0.629,0.371,0.382,0.532,0.269,0.193,0.8092082316009767
204329,1629498,-204329-1629498-,K. Stokes - J. Young,1611661319,LVA,286.2,106.4,97.4,9.1,100.37,0.55,0.258,0.581,0.61,0.39,0.146,0.132,0.173,0.358,0.581,0.419,0.371,0.496,0.268,0.147,0.649895178197065
100720,202250,-100720-202250-,S. Bird - T. Charles,1611661328,SEA,284.2,110.9,95.1,15.8,99.31,0.59,0.18,0.72,0.645,0.355,0.083,0.186,0.124,0.466,0.72,0.28,0.303,0.485,0.198,0.18,0.7670654468684026
1627676,1628909,-1627676-1628909-,T. Mitchell - K. Mitchell,1611661325,IND,284.1,93.8,112.6,-18.9,101.13,0.495,0.243,0.703,0.718,0.282,0.14,0.125,0.152,0.44,0.703,0.297,0.4,0.558,0.25,0.185,0.8482928546286518
204365,1628929,-204365-1628929-,E. Wheeler - K. Wallace,1611661330,ATL,283.4,87.9,93.0,-5.1,98.67,0.513,0.223,0.639,0.682,0.318,0.18,0.161,0.137,0.376,0.639,0.361,0.297,0.451,0.341,0.176,0.5998588567395907
203825,1627671,-203825-1627671-,K. McBride - R. Banham,1611661324,MIN,280.3,105.6,93.4,12.2,101.22,0.582,0.316,0.667,0.714,0.286,0.141,0.118,0.187,0.447,0.667,0.333,0.298,0.457,0.267,0.146,1.0274705672493756
1629479,1631007,-1629479-1631007-,T. McCowan - V. Burton,1611661321,DAL,279.9,107.2,99.6,7.6,94.74,0.546,0.32,0.602,0.705,0.295,0.121,0.133,0.19,0.437,0.602,0.398,0.36,0.528,0.264,0.18,0.8145766345123259
1629478,1631135,-1629478-1631135-,K. Samuelson - O. Nelson-Ododa,1611661320,LAS,279.7,83.2,103.8,-20.6,100.66,0.47,0.282,0.607,0.757,0.243,0.159,0.114,0.22,0.456,0.607,0.393,0.365,0.543,0.314,0.206,0.5005362888809439
202664,203822,-202664-203822-,C. Vandersloot - R. Gardner,1611661329,CHI,279.5,101.7,87.5,14.3,99.43,0.565,0.309,0.708,0.722,0.278,0.085,0.126,0.193,0.512,0.708,0.292,0.313,0.439,0.261,0.201,0.7906976744186046
202259,203855,-202259-203855-,E. Prince - S. Talbot,1611661328,SEA,279.2,92.3,95.7,-3.4,95.34,0.515,0.204,0.73,0.628,0.372,0.152,0.088,0.142,0.343,0.73,0.27,0.299,0.457,0.273,0.174,0.7521489971346705
1631083,1631089,-1631083-1631089-,E. Engstler - D. Henderson,1611661325,IND,277.4,89.9,108.7,-18.7,101.59,0.49,0.283,0.654,0.7,0.3,0.122,0.093,0.198,0.418,0.654,0.346,0.316,0.519,0.393,0.171,0.6416726748377795
1629477,1630446,-1629477-1630446-,S. Ionescu - M. Onyenwere,1611661313,NYL,275.7,105.7,101.7,3.9,101.07,0.567,0.251,0.679,0.553,0.447,0.071,0.104,0.17,0.36,0.679,0.321,0.366,0.474,0.422,0.159,1.1135291984040625
203827,1629566,-203827-1629566-,N. Howard - Han,1611661313,NYL,275.6,96.3,97.6,-1.2,100.06,0.527,0.17,0.726,0.605,0.395,0.094,0.121,0.119,0.445,0.726,0.274,0.373,0.485,0.239,0.146,1.02322206095791
203823,1628882,-203823-1628882-,C. Ogwumike - L. Brown,1611661320,LAS,275.2,95.1,95.6,-0.5,99.43,0.53,0.3,0.616,0.744,0.256,0.084,0.128,0.178,0.506,0.616,0.384,0.354,0.51,0.291,0.219,0.7340116279069768
1628269,1631009,-1628269-1631009-,N. Coffey - R. Howard,1611661330,ATL,273.9,83.9,98.8,-14.9,101.38,0.487,0.224,0.574,0.667,0.333,0.186,0.172,0.161,0.323,0.574,0.426,0.307,0.477,0.329,0.16,0.7849580138736766
1628244,1629546,-1628244-1629546-,S. Whitcomb - M. Johannes,1611661313,NYL,273.3,99.1,98.4,0.7,99.84,0.546,0.206,0.748,0.544,0.456,0.064,0.089,0.146,0.384,0.748,0.252,0.307,0.465,0.323,0.146,0.6622758873033296
1627700,1628922,-1627700-1628922-,J. Allemand - A. Stevens,1611661329,CHI,273.1,102.1,103.3,-1.2,100.62,0.577,0.23,0.741,0.685,0.315,0.109,0.133,0.152,0.488,0.741,0.259,0.284,0.502,0.275,0.142,0.7799340900768948
204322,204333,-204322-204333-,E. Williams - N. Cloud,1611661322,WAS,271.8,84.5,85.8,-1.3,95.79,0.455,0.256,0.659,0.662,0.338,0.092,0.094,0.192,0.436,0.659,0.341,0.297,0.448,0.238,0.186,0.6880058866813833
201516,203822,-201516-203822-,A. Quigley - R. Gardner,1611661329,CHI,271.8,101.1,101.2,-0.2,99.06,0.56,0.207,0.756,0.668,0.332,0.134,0.099,0.15,0.462,0.756,0.244,0.333,0.501,0.245,0.153,0.8130978660779985
202250,1628931,-202250-1628931-,T. Charles - G. Williams,1611661328,SEA,271.2,114.0,94.3,19.7,98.68,0.602,0.193,0.708,0.644,0.356,0.079,0.198,0.126,0.469,0.708,0.292,0.314,0.49,0.19,0.194,0.8370206489675517
1627673,1630096,-1627673-1630096-,J. Jones - D. Carrington,1611661323,CON,269.1,103.5,87.9,15.6,97.85,0.553,0.347,0.624,0.719,0.281,0.068,0.167,0.205,0.498,0.624,0.376,0.338,0.473,0.234,0.206,0.8955778520995912
203855,204319,-203855-204319-,S. Talbot - J. Loyd,1611661328,SEA,267.1,95.5,96.6,-1.1,100.73,0.526,0.225,0.719,0.646,0.354,0.123,0.108,0.163,0.4,0.719,0.281,0.317,0.499,0.227,0.184,0.9022837888431299
1629546,1629566,-1629546-1629566-,M. Johannes - Han,1611661313,NYL,265.6,101.3,98.9,2.3,100.5,0.554,0.197,0.71,0.596,0.404,0.071,0.114,0.133,0.401,0.71,0.29,0.321,0.461,0.337,0.142,0.9525602409638554
1631019,1631083,-1631019-1631083-,N. Smith - E. Engstler,1611661325,IND,263.2,93.5,108.1,-14.6,98.5,0.474,0.211,0.617,0.694,0.306,0.148,0.104,0.142,0.447,0.617,0.383,0.336,0.537,0.305,0.165,0.7408814589665654
1628881,1630462,-1628881-1630462-,M. Billings - A. McDonald,1611661330,ATL,259.5,98.6,96.1,2.5,103.23,0.53,0.241,0.561,0.699,0.301,0.138,0.144,0.166,0.434,0.561,0.439,0.404,0.518,0.329,0.206,0.8246628131021194
1628886,1631135,-1628886-1631135-,J. Canada - O. Nelson-Ododa,1611661320,LAS,258.8,88.6,103.2,-14.6,97.66,0.478,0.289,0.591,0.762,0.238,0.12,0.155,0.212,0.506,0.591,0.409,0.359,0.523,0.35,0.214,0.5873261205564142
1629566,1630446,-1629566-1630446-,Han - M. Onyenwere,1611661313,NYL,258.6,102.2,94.0,8.1,102.38,0.565,0.265,0.73,0.562,0.438,0.075,0.119,0.171,0.359,0.73,0.27,0.336,0.432,0.367,0.161,0.9551430781129157
1629567,1630096,-1629567-1630096-,N. Hiedeman - D. Carrington,1611661323,CON,258.2,105.3,88.1,17.2,100.65,0.558,0.326,0.596,0.754,0.246,0.087,0.17,0.203,0.5,0.596,0.404,0.306,0.48,0.281,0.233,0.7242447714949651
204365,1630462,-204365-1630462-,E. Wheeler - A. McDonald,1611661330,ATL,257.0,87.9,84.1,3.9,101.31,0.498,0.242,0.602,0.663,0.337,0.177,0.124,0.181,0.35,0.602,0.398,0.322,0.448,0.337,0.209,0.7509727626459144
201896,202650,-201896-202650-,B. January - J. Lavender,1611661328,SEA,256.2,87.2,93.0,-5.8,97.35,0.489,0.162,0.691,0.654,0.346,0.162,0.131,0.131,0.393,0.691,0.309,0.331,0.463,0.273,0.189,0.5737704918032787
201886,1630096,-201886-1630096-,D. Bonner - D. Carrington,1611661323,CON,255.5,106.0,98.3,7.7,97.31,0.568,0.317,0.687,0.737,0.263,0.083,0.129,0.201,0.475,0.687,0.313,0.337,0.506,0.19,0.188,0.8610567514677103
203823,1628886,-203823-1628886-,C. Ogwumike - J. Canada,1611661320,LAS,250.3,96.5,95.0,1.6,99.13,0.526,0.273,0.649,0.739,0.261,0.104,0.172,0.18,0.471,0.649,0.351,0.322,0.514,0.289,0.247,0.6472233320015981
203029,1629498,-203029-1629498-,R. Williams - J. Young,1611661319,LVA,247.7,109.1,102.7,6.4,101.14,0.579,0.301,0.641,0.571,0.429,0.118,0.094,0.188,0.328,0.641,0.359,0.436,0.522,0.301,0.16,0.823576907549455
201913,1631009,-201913-1631009-,K. Vaughn - R. Howard,1611661330,ATL,245.9,85.4,90.3,-4.9,102.56,0.497,0.269,0.528,0.657,0.343,0.164,0.147,0.198,0.351,0.528,0.472,0.336,0.467,0.345,0.185,0.7645384302562017
204330,1630112,-204330-1630112-,I. Harrison - T. Harris,1611661321,DAL,245.2,95.2,100.4,-5.2,97.86,0.509,0.239,0.661,0.711,0.289,0.139,0.124,0.168,0.472,0.661,0.339,0.366,0.534,0.269,0.166,0.8401305057096249
204323,1628269,-204323-1628269-,C. Parker - N. Coffey,1611661330,ATL,241.8,86.3,99.2,-12.9,101.53,0.501,0.219,0.602,0.684,0.316,0.172,0.17,0.143,0.367,0.602,0.398,0.308,0.478,0.319,0.162,0.8064516129032258
203855,1627668,-203855-1627668-,S. Talbot - B. Stewart,1611661328,SEA,240.8,97.6,90.4,7.2,98.77,0.545,0.235,0.805,0.605,0.395,0.121,0.098,0.15,0.349,0.805,0.195,0.262,0.449,0.258,0.193,0.9011627906976744
1628269,1628929,-1628269-1628929-,N. Coffey - K. Wallace,1611661330,ATL,240.4,82.2,93.3,-11.1,100.93,0.497,0.273,0.566,0.682,0.318,0.163,0.159,0.183,0.394,0.566,0.434,0.291,0.446,0.286,0.166,0.5906821963394343
1627669,1629524,-1627669-1629524-,M. Jefferson - B. Carleton,1611661324,MIN,239.8,101.4,105.7,-4.3,98.2,0.551,0.237,0.7,0.687,0.313,0.104,0.108,0.149,0.482,0.7,0.3,0.38,0.523,0.263,0.145,0.7631359466221851
201480,1629524,-201480-1629524-,S. Fowles - B. Carleton,1611661324,MIN,238.5,93.8,96.6,-2.9,96.31,0.504,0.238,0.694,0.696,0.304,0.107,0.058,0.147,0.493,0.694,0.306,0.313,0.484,0.244,0.172,0.7882599580712788
203831,1627671,-203831-1627671-,N. Achonwa - R. Banham,1611661324,MIN,235.1,101.0,96.4,4.7,100.34,0.552,0.256,0.702,0.647,0.353,0.117,0.113,0.166,0.413,0.702,0.298,0.376,0.489,0.296,0.14,0.893236920459379
1628277,1630386,-1628277-1630386-,A. Gray - A. Kuier,1611661321,DAL,232.9,106.1,95.4,10.6,101.0,0.569,0.335,0.631,0.693,0.307,0.103,0.176,0.191,0.398,0.631,0.369,0.331,0.488,0.311,0.173,0.7170459424645771
1629546,1630101,-1629546-1630101-,M. Johannes - C. Dangerfield,1611661313,NYL,232.6,97.3,99.8,-2.5,98.12,0.55,0.22,0.69,0.591,0.409,0.103,0.114,0.142,0.382,0.69,0.31,0.321,0.501,0.229,0.159,0.6362854686156492
1631031,1631089,-1631031-1631089-,Q. Egbo - D. Henderson,1611661325,IND,231.6,86.6,102.0,-15.4,101.75,0.471,0.288,0.618,0.69,0.31,0.126,0.114,0.199,0.402,0.618,0.382,0.286,0.495,0.32,0.168,0.690846286701209
1629479,1630112,-1629479-1630112-,T. McCowan - T. Harris,1611661321,DAL,231.0,114.7,99.8,14.9,96.62,0.623,0.296,0.665,0.667,0.333,0.124,0.117,0.156,0.41,0.665,0.335,0.305,0.507,0.286,0.172,1.0346320346320346
203029,1628276,-203029-1628276-,R. Williams - K. Plum,1611661319,LVA,230.8,113.2,101.4,11.8,102.72,0.613,0.318,0.69,0.521,0.479,0.09,0.104,0.192,0.305,0.69,0.31,0.459,0.524,0.275,0.176,1.1351819757365684
1627672,1629524,-1627672-1629524-,A. Powers - B. Carleton,1611661324,MIN,230.1,94.2,95.1,-0.9,101.71,0.528,0.349,0.688,0.675,0.325,0.144,0.07,0.21,0.376,0.688,0.313,0.329,0.489,0.244,0.169,0.7170795306388527
203416,1627700,-203416-1627700-,E. Meesseman - J. Allemand,1611661329,CHI,229.9,106.6,101.5,5.2,100.53,0.596,0.269,0.778,0.713,0.287,0.124,0.116,0.171,0.473,0.778,0.222,0.359,0.516,0.256,0.173,0.7220530665506741
1629566,1630101,-1629566-1630101-,Han - C. Dangerfield,1611661313,NYL,228.6,88.1,96.8,-8.7,98.8,0.486,0.255,0.706,0.592,0.408,0.106,0.101,0.197,0.351,0.706,0.294,0.318,0.465,0.305,0.162,0.6342957130358705
204322,1630957,-204322-1630957-,E. Williams - R. Machida,1611661322,WAS,228.2,89.3,90.1,-0.8,97.92,0.476,0.28,0.78,0.679,0.321,0.111,0.108,0.204,0.462,0.78,0.22,0.351,0.462,0.257,0.187,0.5302366345311131
203403,1628278,-203403-1628278-,T. Hawkins - S. Walker-Kimbrough,1611661322,WAS,228.0,92.9,95.5,-2.7,99.35,0.518,0.364,0.719,0.636,0.364,0.095,0.097,0.229,0.439,0.719,0.281,0.318,0.492,0.341,0.199,0.7456140350877193
201896,1628931,-201896-1628931-,B. January - G. Williams,1611661328,SEA,227.6,94.8,97.7,-2.9,98.79,0.528,0.281,0.747,0.649,0.351,0.118,0.125,0.191,0.424,0.747,0.253,0.331,0.483,0.255,0.188,0.531634446397188
204322,1628878,-204322-1628878-,E. Williams - A. Atkins,1611661322,WAS,227.1,90.2,87.4,2.8,97.03,0.483,0.275,0.685,0.668,0.332,0.101,0.097,0.196,0.406,0.685,0.315,0.325,0.46,0.253,0.187,0.7926023778071335
203849,1628276,-203849-1628276-,T. Plaisance - K. Plum,1611661319,LVA,226.6,100.4,98.4,2.0,105.5,0.548,0.346,0.579,0.578,0.422,0.088,0.192,0.214,0.392,0.579,0.421,0.395,0.505,0.24,0.153,0.8914386584289498
203026,204365,-203026-204365-,T. Hayes - E. Wheeler,1611661330,ATL,225.8,98.2,103.5,-5.3,96.73,0.515,0.196,0.646,0.729,0.271,0.126,0.133,0.128,0.49,0.646,0.354,0.348,0.539,0.3,0.173,0.8015943312666076
1629481,1631007,-1629481-1631007-,A. Ogunbowale - V. Burton,1611661321,DAL,225.5,99.6,93.8,5.8,99.92,0.517,0.373,0.636,0.642,0.358,0.089,0.117,0.255,0.382,0.636,0.364,0.37,0.5,0.34,0.208,0.811529933481153
203014,1631135,-203014-1631135-,N. Ogwumike - O. Nelson-Ododa,1611661320,LAS,224.6,86.3,106.5,-20.2,97.79,0.47,0.213,0.662,0.776,0.224,0.159,0.125,0.179,0.517,0.662,0.338,0.365,0.541,0.337,0.206,0.8414959928762245
1630112,1630386,-1630112-1630386-,T. Harris - A. Kuier,1611661321,DAL,224.3,102.0,92.5,9.4,97.59,0.554,0.257,0.653,0.714,0.286,0.146,0.14,0.168,0.422,0.653,0.347,0.32,0.471,0.269,0.171,0.575122603655818
1629497,1630386,-1629497-1630386-,M. Mabrey - A. Kuier,1611661321,DAL,222.6,104.2,98.5,5.7,98.11,0.561,0.344,0.637,0.705,0.295,0.154,0.145,0.179,0.392,0.637,0.363,0.309,0.483,0.251,0.163,0.6828391734052112
203026,204323,-203026-204323-,T. Hayes - C. Parker,1611661330,ATL,222.5,94.4,103.8,-9.3,97.38,0.507,0.208,0.64,0.706,0.294,0.099,0.132,0.136,0.489,0.64,0.36,0.352,0.546,0.232,0.174,0.9393258426966292
203035,1628287,-203035-1628287-,S. Peddy - J. Simms,1611661317,PHO,221.6,99.6,92.0,7.6,96.94,0.553,0.212,0.671,0.59,0.41,0.049,0.117,0.157,0.436,0.671,0.329,0.336,0.461,0.312,0.199,0.7310469314079423
203024,1627669,-203024-1627669-,D. Dantas - M. Jefferson,1611661324,MIN,221.3,108.6,101.6,7.0,95.2,0.555,0.222,0.663,0.684,0.316,0.134,0.094,0.144,0.427,0.663,0.337,0.344,0.497,0.21,0.144,0.6597379123361952
203024,1627672,-203024-1627672-,D. Dantas - A. Powers,1611661324,MIN,221.2,104.1,101.4,2.7,95.8,0.54,0.229,0.686,0.683,0.317,0.13,0.085,0.154,0.416,0.686,0.314,0.338,0.501,0.218,0.125,0.9177215189873418
203014,1630150,-203014-1630150-,N. Ogwumike - C. Carter,1611661320,LAS,219.4,97.0,110.2,-13.2,103.05,0.571,0.281,0.556,0.809,0.191,0.105,0.112,0.168,0.569,0.556,0.444,0.385,0.537,0.386,0.17,1.0209662716499543
202259,1629496,-202259-1629496-,E. Prince - E. Magbegor,1611661328,SEA,219.1,91.8,103.2,-11.5,95.32,0.531,0.208,0.675,0.621,0.379,0.15,0.075,0.145,0.399,0.675,0.325,0.339,0.497,0.259,0.155,0.7120036513007759
1627676,1631083,-1627676-1631083-,T. Mitchell - E. Engstler,1611661325,IND,219.0,92.2,106.9,-14.7,99.94,0.505,0.248,0.679,0.733,0.267,0.173,0.113,0.166,0.409,0.679,0.321,0.337,0.512,0.32,0.184,0.6575342465753424
1628878,1630957,-1628878-1630957-,A. Atkins - R. Machida,1611661322,WAS,217.2,95.7,96.8,-1.1,97.01,0.533,0.252,0.658,0.672,0.328,0.156,0.109,0.18,0.402,0.658,0.342,0.397,0.507,0.239,0.158,0.5939226519337016
1631031,1631083,-1631031-1631083-,Q. Egbo - E. Engstler,1611661325,IND,217.0,89.5,101.9,-12.4,102.42,0.5,0.253,0.607,0.739,0.261,0.137,0.12,0.176,0.416,0.607,0.393,0.36,0.515,0.321,0.181,0.6221198156682027
203029,1628932,-203029-1628932-,R. Williams - A. Wilson,1611661319,LVA,214.8,116.3,96.4,19.9,100.13,0.624,0.321,0.697,0.556,0.444,0.108,0.098,0.188,0.323,0.697,0.303,0.387,0.481,0.246,0.171,0.9776536312849161
1628242,1631019,-1628242-1631019-,E. Cannon - N. Smith,1611661325,IND,212.3,92.4,108.8,-16.5,101.38,0.522,0.369,0.638,0.729,0.271,0.127,0.083,0.243,0.375,0.638,0.362,0.3,0.566,0.237,0.177,0.9797456429580781
1628882,1631135,-1628882-1631135-,L. Brown - O. Nelson-Ododa,1611661320,LAS,212.0,84.2,106.9,-22.7,97.92,0.454,0.223,0.553,0.749,0.251,0.116,0.133,0.163,0.547,0.553,0.447,0.352,0.522,0.394,0.179,0.4858490566037736
201913,204365,-201913-204365-,K. Vaughn - E. Wheeler,1611661330,ATL,211.5,83.7,89.7,-6.0,101.81,0.493,0.203,0.579,0.677,0.323,0.186,0.146,0.146,0.34,0.579,0.421,0.325,0.466,0.351,0.19,0.557919621749409
1627676,1631031,-1627676-1631031-,T. Mitchell - Q. Egbo,1611661325,IND,211.4,86.5,103.2,-16.7,100.59,0.477,0.253,0.66,0.758,0.242,0.151,0.122,0.174,0.488,0.66,0.34,0.33,0.52,0.239,0.19,0.7757805108798486
1629476,1630462,-1629476-1630462-,A. Durr - A. McDonald,1611661330,ATL,208.1,103.7,101.8,1.8,101.39,0.551,0.263,0.611,0.699,0.301,0.106,0.106,0.172,0.379,0.611,0.389,0.391,0.508,0.288,0.154,1.0812109562710235
