PLAYER_1,PLAYER_2,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,MIN,OFF_RATING,DEF_RATING,NET_RATING,PACE,TS_PCT,FTA_RATE,TM_AST_PCT,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT_MR,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_PAINT,PCT_AST_FGM,PCT_UAST_FGM,OPP_FG3_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,SCORING_EDGE_WEIGHT
202357,202691,-202357-202691-,N. Bjelica - K. Thompson,1610612744,GSW,187.4,110.1,106.5,3.6,100.17,0.582,0.166,0.702,0.585,0.415,0.128,0.128,0.099,0.422,0.702,0.298,0.378,0.501,0.258,0.132,1.2113127
1626164,1628988,-1626164-1628988-,D. Booker - A. Holiday,1610612756,PHX,114,118.4,109.1,9.3,101.07,0.6,0.219,0.55,0.693,0.307,0.148,0.134,0.131,0.466,0.55,0.45,0.372,0.521,0.271,0.133,1.210526316
2544,203076,-2544-203076-,L. James - A. Davis,1610612747,LAL,576.2,106.5,109.1,-2.5,101.92,0.568,0.263,0.625,0.64,0.36,0.095,0.147,0.138,0.477,0.625,0.375,0.339,0.533,0.251,0.153,1.209649427
1626179,1630163,-1626179-1630163-,T. Rozier - L. Ball,1610612766,CHA,1532.3,114.3,112.8,1.5,103.39,0.583,0.209,0.674,0.559,0.441,0.049,0.152,0.124,0.441,0.674,0.326,0.378,0.558,0.242,0.147,1.209293219
201939,1627814,-201939-1627814-,S. Curry - D. Lee,1610612744,GSW,484.7,107.8,102.4,5.4,103,0.582,0.194,0.656,0.527,0.473,0.057,0.112,0.122,0.437,0.656,0.344,0.326,0.517,0.277,0.158,1.208995255
204001,1630166,-204001-1630166-,K. Porzingis - D. Avdija,1610612764,WAS,167.1,110.8,112.5,-1.7,101.4,0.583,0.219,0.635,0.65,0.35,0.148,0.092,0.146,0.414,0.635,0.365,0.402,0.556,0.259,0.113,1.208856972
1629673,1630228,-1629673-1630228-,J. Poole - J. Kuminga,1610612744,GSW,628.9,112.3,107.9,4.4,100.98,0.596,0.256,0.62,0.575,0.425,0.063,0.125,0.158,0.435,0.62,0.38,0.341,0.523,0.289,0.135,1.208459215
202328,1630233,-202328-1630233-,G. Monroe - N. Knight,1610612750,MIN,29.8,122.2,79.4,42.9,101.61,0.652,0.308,0.607,0.577,0.423,0.026,0.208,0.143,0.442,0.607,0.393,0.241,0.38,0.278,0.095,1.208053691
203482,203924,-203482-203924-,K. Olynyk - J. Grant,1610612765,DET,189.6,105.8,111.3,-5.4,102.76,0.571,0.25,0.631,0.544,0.456,0.037,0.092,0.147,0.417,0.631,0.369,0.364,0.55,0.339,0.165,1.207805907
203501,1626246,-203501-1626246-,T. Hardaway Jr. - B. Marjanovic,1610612742,DAL,58.8,107.2,90.2,17,100.88,0.553,0.299,0.58,0.645,0.355,0.179,0.075,0.149,0.358,0.58,0.42,0.278,0.467,0.171,0.189,1.207482993
202722,1628973,-202722-1628973-,D. Bertans - J. Brunson,1610612742,DAL,141.7,115.6,104.8,10.8,99.43,0.594,0.247,0.628,0.556,0.444,0.065,0.185,0.152,0.37,0.628,0.372,0.272,0.496,0.226,0.151,1.206774876
202681,203083,-202681-203083-,K. Irving - A. Drummond,1610612751,BKN,311.6,125.3,116.2,9.1,102.67,0.618,0.282,0.59,0.683,0.317,0.105,0.163,0.163,0.409,0.59,0.41,0.428,0.543,0.3,0.125,1.206675225
203999,1630192,-203999-1630192-,N. Jokic - Z. Nnaji,1610612743,DEN,163.3,122.2,112.3,9.9,102.87,0.677,0.245,0.715,0.566,0.434,0.056,0.07,0.121,0.396,0.715,0.285,0.365,0.574,0.357,0.106,1.206368647
1626164,1628969,-1626164-1628969-,D. Booker - M. Bridges,1610612756,PHX,1983.1,118.8,107.5,11.3,101.24,0.609,0.223,0.634,0.663,0.337,0.152,0.124,0.136,0.422,0.634,0.366,0.329,0.511,0.246,0.142,1.204679542
1626246,1629033,-1626246-1629033-,B. Marjanovic - T. Pinson,1610612742,DAL,21.6,100,81.4,18.6,96.67,0.557,0.222,0.688,0.667,0.333,0,0,0.159,0.5,0.688,0.313,0.357,0.422,0.25,0.14,1.203703704
1626164,1626166,-1626164-1626166-,D. Booker - C. Payne,1610612756,PHX,546.3,113.9,103.6,10.3,104.52,0.584,0.221,0.594,0.639,0.361,0.121,0.135,0.144,0.424,0.594,0.406,0.358,0.515,0.271,0.156,1.202635914
202331,202704,-202331-202704-,P. George - R. Jackson,1610612746,LAC,786,109,105.2,3.8,100.7,0.578,0.218,0.549,0.569,0.431,0.107,0.102,0.143,0.37,0.549,0.451,0.348,0.516,0.183,0.145,1.202290076
201942,1629076,-201942-1629076-,D. DeRozan - T. Cook,1610612741,CHI,159.7,107.4,111.9,-4.5,100.99,0.554,0.279,0.457,0.745,0.255,0.227,0.1,0.175,0.416,0.457,0.543,0.313,0.548,0.33,0.137,1.202254227
1630688,1630994,-1630688-1630994-,I. Wainright - G. Lundberg,1610612756,PHX,44.1,121.6,103.1,18.6,105.48,0.588,0.104,0.652,0.531,0.469,0.051,0.051,0.076,0.441,0.652,0.348,0.4,0.522,0.522,0.206,1.201814059
101108,1626164,-101108-1626164-,C. Paul - D. Booker,1610612756,PHX,1402.8,117.8,106.3,11.4,101.28,0.602,0.226,0.64,0.662,0.338,0.158,0.116,0.138,0.419,0.64,0.36,0.315,0.505,0.234,0.137,1.20116909
201942,1628396,-201942-1628396-,D. DeRozan - T. Bradley,1610612741,CHI,375.5,114.1,107.4,6.8,100.72,0.588,0.239,0.497,0.693,0.307,0.18,0.121,0.149,0.39,0.497,0.503,0.343,0.487,0.259,0.131,1.201065246
201142,203552,-201142-203552-,K. Durant - S. Curry,1610612751,BKN,314.9,122.3,112.2,10.1,100.06,0.628,0.3,0.646,0.633,0.367,0.136,0.148,0.171,0.372,0.646,0.354,0.388,0.543,0.308,0.15,1.200381073
203488,1629652,-203488-1629652-,M. Muscala - L. Dort,1610612760,OKC,332,109.5,107.8,1.7,105.04,0.569,0.291,0.6,0.554,0.446,0.04,0.097,0.173,0.421,0.6,0.4,0.369,0.537,0.252,0.139,1.198795181
1628418,1629060,-1628418-1629060-,T. Bryant - R. Hachimura,1610612764,WAS,150.2,108.3,109.6,-1.4,100.04,0.594,0.226,0.664,0.632,0.368,0.164,0.059,0.144,0.375,0.664,0.336,0.387,0.53,0.193,0.122,1.19840213
2617,200768,-2617-200768-,U. Haslem - K. Lowry,1610612748,MIA,19.2,121.1,123.1,-2,96.33,0.637,0.212,0.529,0.667,0.333,0.087,0.043,0.152,0.435,0.529,0.471,0.538,0.696,0.464,0.154,1.197916667
1627749,1629641,-1627749-1629641-,D. Murray - R. Langford,1610612759,SAS,11.7,120,72,48,102.73,0.65,0.35,0.538,0.7,0.3,0.133,0.267,0.1,0.667,0.538,0.462,0.167,0.341,0.136,0.2,1.196581197
203497,1628378,-203497-1628378-,R. Gobert - D. Mitchell,1610612762,UTA,1197.6,115.2,107.8,7.4,100.42,0.603,0.309,0.578,0.493,0.507,0.037,0.087,0.171,0.384,0.578,0.422,0.356,0.519,0.204,0.119,1.196559786
200752,1628378,-200752-1628378-,R. Gay - D. Mitchell,1610612762,UTA,299.2,110.8,110.3,0.5,105.87,0.581,0.25,0.49,0.568,0.432,0.027,0.084,0.152,0.442,0.49,0.51,0.359,0.553,0.269,0.122,1.196524064
201935,1627777,-201935-1627777-,J. Harden - G. Niang,1610612755,PHI,270.8,115.8,118.1,-2.3,100.07,0.603,0.448,0.64,0.494,0.506,0.028,0.038,0.261,0.303,0.64,0.36,0.45,0.584,0.239,0.085,1.196454948
203504,1626246,-203504-1626246-,T. Burke - B. Marjanovic,1610612742,DAL,53.5,104.4,92,12.5,100.86,0.623,0.146,0.574,0.663,0.337,0.136,0.051,0.093,0.441,0.574,0.426,0.333,0.518,0.259,0.205,1.196261682
1629642,1630535,-1629642-1630535-,N. Little - G. Brown III,1610612757,POR,22.6,100,106.3,-6.3,104.26,0.64,0.194,0.55,0.639,0.361,0.08,0.12,0.1,0.52,0.55,0.45,0.278,0.467,0.37,0.167,1.194690265
1628404,1630314,-1628404-1630314-,J. Hart - B. Williams,1610612757,POR,198.5,102.8,116.6,-13.8,103.11,0.52,0.239,0.544,0.668,0.332,0.041,0.144,0.14,0.558,0.544,0.456,0.363,0.544,0.309,0.14,1.19395466
1626196,1627749,-1626196-1627749-,J. Richardson - D. Murray,1610612759,SAS,241.4,119,108.1,11,103.49,0.598,0.33,0.525,0.65,0.35,0.087,0.121,0.189,0.452,0.525,0.475,0.357,0.536,0.278,0.161,1.193040597
1628415,1629001,-1628415-1629001-,D. Brooks - D. Melton,1610612763,MEM,291,113.8,107.7,6.1,106.97,0.569,0.282,0.601,0.638,0.362,0.079,0.163,0.162,0.47,0.601,0.399,0.343,0.558,0.294,0.186,1.192439863
201942,1628972,-201942-1628972-,D. DeRozan - T. Brown Jr.,1610612741,CHI,479.3,111,112.6,-1.6,102.15,0.586,0.285,0.499,0.73,0.27,0.192,0.085,0.165,0.411,0.499,0.501,0.39,0.554,0.229,0.116,1.191320676
202681,1630549,-202681-1630549-,K. Irving - D. Sharpe,1610612751,BKN,149.7,123,115.1,8,100.82,0.619,0.231,0.524,0.633,0.367,0.092,0.128,0.144,0.395,0.524,0.476,0.4,0.559,0.256,0.147,1.189044756
201144,1629638,-201144-1629638-,M. Conley - N. Alexander-Walker,1610612762,UTA,32.8,123.1,100,23.1,96.54,0.598,0.177,0.533,0.532,0.468,0.025,0.125,0.1,0.425,0.533,0.467,0.435,0.483,0.2,0.104,1.18902439
203954,1629003,-203954-1629003-,J. Embiid - S. Milton,1610612755,PHI,404,115.1,106.2,8.9,99.2,0.622,0.337,0.631,0.608,0.392,0.106,0.112,0.196,0.352,0.631,0.369,0.393,0.519,0.202,0.117,1.188118812
1626181,1628392,-1626181-1628392-,N. Powell - I. Hartenstein,1610612746,LAC,39.6,106.8,110.3,-3.5,106.11,0.61,0.379,0.69,0.5,0.5,0.043,0.053,0.234,0.277,0.69,0.31,0.348,0.547,0.28,0.126,1.186868687
1628991,1629633,-1628991-1629633-,J. Jackson Jr. - J. Culver,1610612763,MEM,66.6,110.7,90.9,19.8,109.2,0.546,0.369,0.534,0.692,0.308,0.036,0.145,0.212,0.497,0.534,0.466,0.273,0.45,0.342,0.188,1.186186186
1628415,1630217,-1628415-1630217-,D. Brooks - D. Bane,1610612763,MEM,505.9,113.3,103.9,9.4,101.95,0.566,0.248,0.579,0.701,0.299,0.062,0.151,0.166,0.493,0.579,0.421,0.367,0.508,0.258,0.162,1.186005139
1628415,1630533,-1628415-1630533-,D. Brooks - Z. Williams,1610612763,MEM,86.1,112.2,94.2,17.9,105.94,0.525,0.247,0.65,0.742,0.258,0.085,0.127,0.179,0.538,0.65,0.35,0.302,0.494,0.199,0.162,1.18466899
202738,1630163,-202738-1630163-,I. Thomas - L. Ball,1610612766,CHA,91.2,119,105.2,13.8,100.28,0.595,0.299,0.729,0.617,0.383,0.071,0.116,0.147,0.489,0.729,0.271,0.342,0.566,0.257,0.156,1.184210526
1628983,1630322,-1628983-1630322-,S. Gilgeous-Alexander - L. Waters III,1610612760,OKC,142,112.8,121.6,-8.8,104.6,0.568,0.295,0.569,0.535,0.465,0.045,0.153,0.181,0.408,0.569,0.431,0.448,0.602,0.252,0.131,1.183098592
1626174,1630231,-1626174-1630231-,C. Wood - K. Martin Jr.,1610612745,HOU,421,114.6,114.6,0,104.9,0.616,0.354,0.659,0.511,0.489,0.026,0.079,0.157,0.416,0.659,0.341,0.343,0.547,0.27,0.114,1.182897862
201144,1628378,-201144-1628378-,M. Conley - D. Mitchell,1610612762,UTA,1060.4,113.8,109.4,4.4,100.29,0.597,0.267,0.583,0.511,0.489,0.036,0.094,0.155,0.398,0.583,0.417,0.369,0.532,0.217,0.12,1.182572614
1626246,1628467,-1626246-1628467-,B. Marjanovic - M. Kleber,1610612742,DAL,20.3,104.9,115.4,-10.5,94.73,0.582,0.273,0.688,0.697,0.303,0.093,0.047,0.163,0.465,0.688,0.313,0.55,0.641,0.156,0.231,1.18226601
203999,1628432,-203999-1628432-,N. Jokic - D. Reed,1610612743,DEN,260.7,117.6,102.3,15.3,102.27,0.635,0.315,0.706,0.615,0.385,0.05,0.092,0.185,0.48,0.706,0.294,0.347,0.505,0.227,0.113,1.181434599
1628389,1630209,-1628389-1630209-,B. Adebayo - O. Yurtseven,1610612748,MIA,17.8,109.1,140,-30.9,91.94,0.607,0.222,0.714,0.704,0.296,0,0.111,0.111,0.556,0.714,0.286,0.5,0.691,0.088,0.143,1.179775281
2544,1629659,-2544-1629659-,L. James - T. Horton-Tucker,1610612747,LAL,760,109.2,110.1,-0.9,101.56,0.577,0.285,0.587,0.585,0.415,0.071,0.153,0.16,0.429,0.587,0.413,0.364,0.535,0.278,0.133,1.178947368
1626159,1629014,-1626159-1629014-,J. Winslow - A. Simons,1610612757,POR,200.2,115.6,117.7,-2.1,98.81,0.579,0.255,0.634,0.556,0.444,0.072,0.152,0.145,0.392,0.634,0.366,0.424,0.591,0.279,0.143,1.178821179
201939,203490,-201939-203490-,S. Curry - O. Porter Jr.,1610612744,GSW,800.9,113.1,101.7,11.4,101.49,0.596,0.219,0.647,0.509,0.491,0.067,0.136,0.125,0.369,0.647,0.353,0.322,0.495,0.258,0.156,1.178673992
1628970,1630163,-1628970-1630163-,M. Bridges - L. Ball,1610612766,CHA,1896.5,113.2,112.2,1,103.15,0.581,0.213,0.671,0.571,0.429,0.047,0.153,0.127,0.451,0.671,0.329,0.368,0.551,0.251,0.148,1.178486686
203937,1629630,-203937-1629630-,K. Anderson - J. Morant,1610612763,MEM,807.1,110.1,112.6,-2.4,104.04,0.564,0.264,0.582,0.685,0.315,0.038,0.156,0.153,0.54,0.582,0.418,0.395,0.553,0.242,0.138,1.178292653
203468,1630230,-203468-1630230-,C. McCollum - N. Marshall,1610612740,NOP,200.3,106.6,112.1,-5.5,102.56,0.536,0.252,0.526,0.68,0.32,0.119,0.172,0.165,0.471,0.526,0.474,0.327,0.554,0.22,0.137,1.178232651
1626164,1630688,-1626164-1630688-,D. Booker - I. Wainright,1610612756,PHX,83.2,116.6,105.5,11.1,105.05,0.582,0.35,0.605,0.631,0.369,0.161,0.062,0.171,0.341,0.605,0.395,0.415,0.532,0.28,0.115,1.177884615
201942,202696,-201942-202696-,D. DeRozan - N. Vucevic,1610612741,CHI,1682.5,112.3,112.1,0.2,100.03,0.586,0.243,0.591,0.663,0.337,0.153,0.109,0.156,0.394,0.591,0.409,0.367,0.545,0.243,0.12,1.177414562
203081,203994,-203081-203994-,D. Lillard - J. Nurkic,1610612757,POR,619.6,110.7,108.2,2.5,100.13,0.576,0.251,0.582,0.573,0.427,0.085,0.095,0.153,0.418,0.582,0.418,0.39,0.541,0.208,0.128,1.176565526
1629060,1630176,-1629060-1630176-,R. Hachimura - V. Carey Jr.,1610612764,WAS,6.8,100,86.7,13.3,109.41,0.498,0.538,0.8,0.769,0.231,0,0.25,0.25,0.375,0.8,0.2,0.333,0.591,0,0.267,1.176470588
1628415,1629633,-1628415-1629633-,D. Brooks - J. Culver,1610612763,MEM,1.7,133.3,50,83.3,100.8,0.667,0,0.5,1,0,0,0,0,1,0.5,0.5,0,1,0,0.75,1.176470588
202696,203897,-202696-203897-,N. Vucevic - Z. LaVine,1610612741,CHI,1792,111.6,113.2,-1.6,99.32,0.583,0.227,0.612,0.645,0.355,0.136,0.116,0.147,0.405,0.612,0.388,0.378,0.545,0.23,0.121,1.17578125
1627742,1630631,-1627742-1630631-,B. Ingram - J. Alvarado,1610612740,NOP,188,118.9,98,21,99.94,0.62,0.348,0.646,0.615,0.385,0.138,0.105,0.194,0.366,0.646,0.354,0.315,0.52,0.309,0.181,1.175531915
202362,1629048,-202362-1629048-,L. Stephenson - G. Bitadze,1610612754,IND,165.9,124.7,119.1,5.6,98.37,0.611,0.296,0.631,0.606,0.394,0.066,0.071,0.179,0.401,0.631,0.369,0.361,0.577,0.304,0.124,1.175406872
203085,203999,-203085-203999-,A. Rivers - N. Jokic,1610612743,DEN,732.7,115.5,105.9,9.5,100.46,0.616,0.299,0.676,0.613,0.387,0.061,0.118,0.169,0.478,0.676,0.324,0.322,0.519,0.238,0.127,1.173740958
1627763,1629048,-1627763-1629048-,M. Brogdon - G. Bitadze,1610612754,IND,107.4,108.5,120.3,-11.7,104.4,0.59,0.286,0.591,0.63,0.37,0.055,0.082,0.173,0.478,0.591,0.409,0.409,0.601,0.227,0.138,1.173184358
201142,1630556,-201142-1630556-,K. Durant - K. Edwards,1610612751,BKN,284.7,126.8,112.7,14.1,101.76,0.657,0.245,0.604,0.66,0.34,0.139,0.151,0.148,0.405,0.604,0.396,0.37,0.52,0.225,0.1,1.173164735
203648,1629730,-203648-1629730-,T. Antetokounmpo - R. Tucker,1610612749,MIL,34.1,116.7,111.8,4.8,108.33,0.67,0.482,0.667,0.643,0.357,0.044,0.077,0.231,0.396,0.667,0.333,0.44,0.604,0.09,0.132,1.173020528
202710,1628389,-202710-1628389-,J. Butler - B. Adebayo,1610612748,MIA,1192.2,110.5,104.5,6,96.83,0.583,0.283,0.633,0.617,0.383,0.084,0.104,0.175,0.429,0.633,0.367,0.315,0.513,0.271,0.15,1.172622043
201145,203999,-201145-203999-,J. Green - N. Jokic,1610612743,DEN,1338.4,118,108.7,9.4,99.97,0.618,0.24,0.696,0.633,0.367,0.082,0.141,0.145,0.487,0.696,0.304,0.354,0.533,0.171,0.119,1.172295278
203493,1626246,-203493-1626246-,R. Bullock - B. Marjanovic,1610612742,DAL,38.4,110.4,110.1,0.3,97.53,0.617,0.295,0.688,0.721,0.279,0.212,0.082,0.165,0.376,0.688,0.313,0.458,0.563,0.302,0.177,1.171875
1629659,1630222,-1629659-1630222-,T. Horton-Tucker - M. Jones,1610612747,LAL,23.9,114,88.2,25.8,101.35,0.593,0.39,0.474,0.634,0.366,0,0.193,0.228,0.456,0.474,0.526,0.278,0.443,0.159,0.059,1.171548117
1627749,1629022,-1627749-1629022-,D. Murray - L. Walker IV,1610612759,SAS,801.7,110.9,109.7,1.2,104.12,0.568,0.221,0.623,0.65,0.35,0.106,0.121,0.128,0.463,0.623,0.377,0.351,0.535,0.251,0.133,1.17126107
203210,203999,-203210-203999-,J. Green - N. Jokic,1610612743,DEN,215.2,108.8,106.3,2.5,103.59,0.61,0.305,0.678,0.616,0.384,0.067,0.142,0.189,0.472,0.678,0.322,0.274,0.502,0.28,0.11,1.171003717
203084,1628368,-203084-1628368-,H. Barnes - D. Fox,1610612758,SAC,1624.5,112.5,117.1,-4.6,102.19,0.577,0.296,0.56,0.651,0.349,0.08,0.114,0.178,0.46,0.56,0.44,0.367,0.564,0.221,0.123,1.170821791
201142,201933,-201142-201933-,K. Durant - B. Griffin,1610612751,BKN,490.6,109.8,108.3,1.5,103.32,0.6,0.241,0.667,0.596,0.404,0.129,0.119,0.152,0.365,0.667,0.333,0.346,0.524,0.19,0.126,1.169995923
202331,1628392,-202331-1628392-,P. George - I. Hartenstein,1610612746,LAC,177,114.5,91,23.5,103.33,0.612,0.196,0.609,0.576,0.424,0.112,0.136,0.131,0.342,0.609,0.391,0.328,0.478,0.211,0.188,1.169491525
201142,201988,-201142-201988-,K. Durant - P. Mills,1610612751,BKN,1102.2,116.8,106.1,10.7,102.91,0.616,0.262,0.632,0.639,0.361,0.143,0.135,0.162,0.395,0.632,0.368,0.316,0.494,0.251,0.125,1.169479223
201988,202681,-201988-202681-,P. Mills - K. Irving,1610612751,BKN,559.1,115.3,110,5.3,101.13,0.587,0.242,0.558,0.599,0.401,0.114,0.136,0.156,0.358,0.558,0.442,0.339,0.525,0.275,0.148,1.167948489
203076,1628370,-203076-1628370-,A. Davis - M. Monk,1610612747,LAL,726.8,108.7,108.2,0.5,103.2,0.57,0.269,0.614,0.642,0.358,0.095,0.116,0.146,0.467,0.614,0.386,0.346,0.534,0.282,0.139,1.166758393
1628981,1630231,-1628981-1630231-,B. Fernando - K. Martin Jr.,1610612745,HOU,72,101.3,105.1,-3.9,104.69,0.511,0.346,0.707,0.64,0.36,0.025,0.069,0.194,0.538,0.707,0.293,0.298,0.481,0.411,0.109,1.166666667
201942,202684,-201942-202684-,D. DeRozan - T. Thompson,1610612741,CHI,286.3,111.7,116.8,-5.2,98.32,0.55,0.279,0.448,0.755,0.245,0.194,0.089,0.174,0.427,0.448,0.552,0.385,0.588,0.272,0.134,1.166608453
203482,1630595,-203482-1630595-,K. Olynyk - C. Cunningham,1610612765,DET,208.4,109,104.2,4.8,104.89,0.583,0.27,0.648,0.597,0.403,0.044,0.131,0.169,0.45,0.648,0.352,0.325,0.511,0.355,0.145,1.166026871
101150,203992,-101150-203992-,L. Williams - B. Bogdanovic,1610612737,ATL,322.7,120.9,109.1,11.8,99.5,0.62,0.276,0.596,0.618,0.382,0.132,0.104,0.169,0.383,0.596,0.404,0.342,0.524,0.211,0.137,1.165168888
1628378,1628962,-1628378-1628962-,D. Mitchell - U. Azubuike,1610612762,UTA,79.9,111,95.9,15.2,102.47,0.586,0.23,0.632,0.493,0.507,0.031,0.089,0.157,0.419,0.632,0.368,0.271,0.464,0.205,0.13,1.163954944
203114,1626171,-203114-1626171-,K. Middleton - B. Portis,1610612749,MIL,1312.7,116.3,106,10.3,102.73,0.591,0.24,0.582,0.575,0.425,0.096,0.12,0.145,0.392,0.582,0.418,0.354,0.526,0.199,0.129,1.163251314
1628983,1630177,-1628983-1630177-,S. Gilgeous-Alexander - T. Maledon,1610612760,OKC,173,104.5,119.8,-15.3,105.3,0.545,0.305,0.57,0.561,0.439,0.081,0.096,0.176,0.418,0.57,0.43,0.407,0.557,0.247,0.095,1.161849711
201566,203076,-201566-203076-,R. Westbrook - A. Davis,1610612747,LAL,1024.4,104.5,109,-4.5,103.37,0.547,0.259,0.603,0.649,0.351,0.109,0.143,0.143,0.468,0.603,0.397,0.365,0.544,0.252,0.149,1.161655603
1628379,1630206,-1628379-1630206-,L. Kennard - J. Scrubb,1610612746,LAC,39.6,117.8,80.2,37.6,109.73,0.651,0.371,0.649,0.729,0.271,0.094,0.142,0.208,0.415,0.649,0.351,0.292,0.427,0.452,0.209,1.161616162
1629630,1630533,-1629630-1630533-,J. Morant - Z. Williams,1610612763,MEM,780.4,112.2,111.8,0.4,103.42,0.558,0.254,0.591,0.678,0.322,0.057,0.153,0.142,0.519,0.591,0.409,0.357,0.538,0.217,0.123,1.160943106
1627823,1628378,-1627823-1628378-,J. Hernangomez - D. Mitchell,1610612762,UTA,114.6,106.3,119.1,-12.8,93.4,0.564,0.221,0.548,0.458,0.542,0.017,0.055,0.119,0.366,0.548,0.452,0.429,0.575,0.207,0.107,1.160558464
201950,203648,-201950-203648-,J. Holiday - T. Antetokounmpo,1610612749,MIL,51.7,122.5,104.5,18,103.06,0.681,0.22,0.549,0.604,0.396,0.118,0.103,0.132,0.397,0.549,0.451,0.382,0.56,0.163,0.189,1.160541586
1626195,1627742,-1626195-1627742-,W. Hernangomez - B. Ingram,1610612740,NOP,286.2,114.9,110.1,4.8,99.7,0.576,0.234,0.635,0.675,0.325,0.15,0.115,0.141,0.426,0.635,0.365,0.329,0.549,0.263,0.134,1.160027952
1629675,1630162,-1629675-1630162-,N. Reid - A. Edwards,1610612750,MIN,522.6,105.1,106,-0.9,103.14,0.54,0.204,0.61,0.543,0.457,0.049,0.128,0.138,0.431,0.61,0.39,0.342,0.528,0.371,0.173,1.159586682
1628991,1630217,-1628991-1630217-,J. Jackson Jr. - D. Bane,1610612763,MEM,1603.1,114.1,106.6,7.5,101.85,0.556,0.247,0.592,0.638,0.362,0.054,0.15,0.156,0.47,0.592,0.408,0.356,0.515,0.233,0.139,1.159004429
203114,1630572,-203114-1630572-,K. Middleton - S. Mamukelashvili,1610612749,MIL,85.5,101.6,109.9,-8.3,102.76,0.536,0.206,0.588,0.631,0.369,0.086,0.032,0.15,0.396,0.588,0.412,0.386,0.558,0.164,0.132,1.157894737
203918,1627826,-203918-1627826-,R. Hood - I. Zubac,1610612746,LAC,9.5,89.5,70,19.5,98.53,0.383,0.25,0.667,0.7,0.3,0.118,0.118,0.294,0.588,0.667,0.333,0.125,0.406,0.125,0.15,1.157894737
1626156,1630162,-1626156-1630162-,D. Russell - A. Edwards,1610612750,MIN,1347,115.8,108.7,7.1,101.79,0.588,0.245,0.598,0.551,0.449,0.062,0.126,0.149,0.407,0.598,0.402,0.322,0.534,0.255,0.155,1.157386785
203952,1629673,-203952-1629673-,A. Wiggins - J. Poole,1610612744,GSW,1562.5,113,104.1,8.9,100.01,0.585,0.239,0.661,0.553,0.447,0.077,0.118,0.141,0.39,0.661,0.339,0.342,0.505,0.266,0.141,1.15712
202696,1630792,-202696-1630792-,N. Vucevic - M. Hill,1610612741,CHI,77.8,97.1,108.2,-11.2,105.22,0.532,0.158,0.692,0.616,0.384,0.157,0.042,0.108,0.41,0.692,0.308,0.49,0.54,0.2,0.124,1.156812339
1626164,1629661,-1626164-1629661-,D. Booker - C. Johnson,1610612756,PHX,776.8,112.1,105.9,6.3,104.43,0.579,0.26,0.621,0.646,0.354,0.109,0.127,0.161,0.428,0.621,0.379,0.343,0.513,0.273,0.135,1.154737384
1628415,1630214,-1628415-1630214-,D. Brooks - X. Tillman,1610612763,MEM,97,118,103.3,14.7,102.91,0.591,0.402,0.607,0.667,0.333,0.083,0.149,0.223,0.446,0.607,0.393,0.4,0.565,0.403,0.232,1.154639175
203924,1630587,-203924-1630587-,J. Grant - I. Livers,1610612765,DET,64.1,121.7,111,10.7,95.82,0.63,0.279,0.603,0.649,0.351,0.076,0.025,0.159,0.459,0.603,0.397,0.283,0.478,0.31,0.118,1.154446178
2544,1630559,-2544-1630559-,L. James - A. Reaves,1610612747,LAL,685.2,111.1,112.7,-1.6,101.51,0.585,0.23,0.578,0.582,0.418,0.069,0.127,0.131,0.459,0.578,0.422,0.385,0.557,0.232,0.142,1.154407472
202681,1628971,-202681-1628971-,K. Irving - B. Brown,1610612751,BKN,466.1,121.7,110.9,10.7,102.41,0.612,0.235,0.585,0.662,0.338,0.128,0.145,0.138,0.424,0.585,0.415,0.365,0.516,0.327,0.131,1.154258743
1630568,1630587,-1630568-1630587-,L. Garza - I. Livers,1610612765,DET,28.6,126.8,112.1,14.7,95.72,0.58,0.625,0.773,0.521,0.479,0.085,0.113,0.296,0.366,0.773,0.227,0.2,0.479,0.553,0.121,1.153846154
1626153,1629027,-1626153-1629027-,D. Wright - T. Young,1610612737,ATL,410,117.4,110.8,6.6,102.78,0.605,0.33,0.556,0.57,0.43,0.078,0.098,0.203,0.377,0.556,0.444,0.373,0.56,0.25,0.155,1.153658537
1628365,1629021,-1628365-1629021-,M. Fultz - M. Wagner,1610612753,ORL,211.8,106.7,107.6,-0.9,101.29,0.554,0.202,0.652,0.551,0.449,0.071,0.103,0.128,0.418,0.652,0.348,0.294,0.514,0.226,0.135,1.152030217
202693,1629639,-202693-1629639-,M. Morris - T. Herro,1610612748,MIA,247.6,113.3,108.8,4.5,100.89,0.599,0.229,0.622,0.601,0.399,0.109,0.134,0.143,0.391,0.622,0.378,0.35,0.537,0.226,0.119,1.151050081
1628983,1629026,-1628983-1629026-,S. Gilgeous-Alexander - K. Williams,1610612760,OKC,388.4,107.1,96.3,10.8,102.52,0.543,0.309,0.498,0.575,0.425,0.038,0.079,0.18,0.431,0.498,0.502,0.297,0.458,0.261,0.14,1.150875386
